TenantId,Id,Employee ID,Employee Code,TransDateTime,Type,Shift Name,Shift Id,Date
3272,25013474,38744,105,2024-01-01 08:31:00.000,Attend,roster 7-7 ,4227,2024-01-01 00:00:00.000
3272,25018864,38744,105,2024-01-02 11:42:00.000,Attend,roster 7-7 ,4227,2024-01-02 00:00:00.000
3272,25030937,38744,105,2024-01-03 08:48:00.000,Attend,roster 7-7 ,4227,2024-01-03 00:00:00.000
3272,25046985,38744,105,2024-01-04 09:05:00.000,Attend,roster 7-7 ,4227,2024-01-04 00:00:00.000
3272,25079344,38744,105,2024-01-07 10:06:00.000,Attend,roster 7-7 ,4227,2024-01-07 00:00:00.000
3272,25086007,38744,105,2024-01-08 08:25:00.000,Attend,roster 7-7 ,4227,2024-01-08 00:00:00.000
3272,25124560,38744,105,2024-01-09 07:52:00.000,Attend,roster 7-7 ,4227,2024-01-09 00:00:00.000
3272,25124566,38744,105,2024-01-09 15:52:00.000,Leave,roster 7-7 ,4227,2024-01-09 00:00:00.000
3272,25192786,38744,105,2024-01-10 15:53:00.000,Attend,roster 7-7 ,4227,2024-01-10 00:00:00.000
3272,25192812,38744,105,2024-01-11 07:55:00.000,Attend,roster 7-7 ,4227,2024-01-11 00:00:00.000
3272,25515169,38744,105,2024-02-01 11:33:00.000,Leave,roster 7-7 ,4227,2024-02-01 00:00:00.000
3272,25790078,38744,105,2024-02-18 08:12:00.000,Attend,roster 7-7 ,4227,2024-02-18 00:00:00.000
3272,25810801,38744,105,2024-02-19 08:18:00.000,Attend,roster 7-7 ,4227,2024-02-19 00:00:00.000
3272,25837841,38744,105,2024-02-20 08:31:00.000,Attend,roster 7-7 ,4227,2024-02-20 00:00:00.000
3272,25851546,38744,105,2024-01-16 09:24:00.000,Attend,roster 7-7 ,4227,2024-01-16 00:00:00.000
3272,25851662,38744,105,2024-01-17 07:59:00.000,Attend,roster 7-7 ,4227,2024-01-17 00:00:00.000
3272,25851781,38744,105,2024-01-18 08:33:00.000,Attend,roster 7-7 ,4227,2024-01-18 00:00:00.000
3272,25852101,38744,105,2024-01-21 08:09:00.000,Attend,roster 7-7 ,4227,2024-01-21 00:00:00.000
3272,25852229,38744,105,2024-01-22 09:26:00.000,Attend,roster 7-7 ,4227,2024-01-22 00:00:00.000
3272,25852345,38744,105,2024-01-23 07:58:00.000,Attend,roster 7-7 ,4227,2024-01-23 00:00:00.000
3272,25852467,38744,105,2024-01-24 08:14:00.000,Attend,roster 7-7 ,4227,2024-01-24 00:00:00.000
3272,25852606,38744,105,2024-01-25 10:15:00.000,Attend,roster 7-7 ,4227,2024-01-25 00:00:00.000
3272,25852941,38744,105,2024-01-28 08:14:00.000,Attend,roster 7-7 ,4227,2024-01-28 00:00:00.000
3272,25853182,38744,105,2024-01-30 08:05:00.000,Attend,roster 7-7 ,4227,2024-01-30 00:00:00.000
3272,25853304,38744,105,2024-01-31 08:05:00.000,Attend,roster 7-7 ,4227,2024-01-31 00:00:00.000
3272,25853426,38744,105,2024-02-01 08:27:00.000,Attend,roster 7-7 ,4227,2024-02-01 00:00:00.000
3272,25853900,38744,105,2024-02-06 08:22:00.000,Attend,roster 7-7 ,4227,2024-02-06 00:00:00.000
3272,25854015,38744,105,2024-02-07 08:19:00.000,Attend,roster 7-7 ,4227,2024-02-07 00:00:00.000
3272,25854134,38744,105,2024-02-08 08:19:00.000,Attend,roster 7-7 ,4227,2024-02-08 00:00:00.000
3272,25854614,38744,105,2024-02-12 08:23:00.000,Attend,roster 7-7 ,4227,2024-02-12 00:00:00.000
3272,25854732,38744,105,2024-02-13 08:20:00.000,Attend,roster 7-7 ,4227,2024-02-13 00:00:00.000
3272,25854857,38744,105,2024-02-14 08:23:00.000,Attend,roster 7-7 ,4227,2024-02-14 00:00:00.000
3272,25855000,38744,105,2024-02-15 08:34:00.000,Attend,roster 7-7 ,4227,2024-02-15 00:00:00.000
3272,25863143,38744,105,2024-02-21 08:32:00.000,Attend,roster 7-7 ,4227,2024-02-21 00:00:00.000
3272,26100336,38744,105,2024-02-25 08:45:00.000,Attend,roster 7-7 ,4227,2024-02-25 00:00:00.000
3272,26100839,38744,105,2024-02-26 08:26:00.000,Attend,roster 7-7 ,4227,2024-02-26 00:00:00.000
3272,26101287,38744,105,2024-02-29 08:36:00.000,Attend,roster 7-7 ,4227,2024-02-29 00:00:00.000
3272,26101458,38744,105,2024-03-03 08:33:00.000,Attend,roster 7-7 ,4227,2024-03-03 00:00:00.000
3272,26115719,38744,105,2024-03-04 08:44:00.000,Attend,roster 7-7 ,4227,2024-03-04 00:00:00.000
3272,26133196,38744,105,2024-03-05 08:49:00.000,Attend,roster 7-7 ,4227,2024-03-05 00:00:00.000
3272,26152560,38744,105,2024-03-06 08:26:00.000,Attend,roster 7-7 ,4227,2024-03-06 00:00:00.000
3272,26207755,38744,105,2024-03-07 08:18:00.000,Attend,roster 7-7 ,4227,2024-03-07 00:00:00.000
3272,26215579,38744,105,2024-03-10 11:08:00.000,Attend,roster 7-7 ,4227,2024-03-10 00:00:00.000
3272,26378396,38744,105,2024-03-12 09:38:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-12 00:00:00.000
3272,26378555,38744,105,2024-03-13 09:20:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-13 00:00:00.000
3272,26378709,38744,105,2024-03-14 09:41:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-14 00:00:00.000
3272,26379232,38744,105,2024-03-18 09:08:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-18 00:00:00.000
3272,26394381,38744,105,2024-03-20 09:20:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-20 00:00:00.000
3272,26417341,38744,105,2024-03-21 09:06:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-21 00:00:00.000
3272,26514456,38744,105,2024-03-24 09:10:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-24 00:00:00.000
3272,26514716,38744,105,2024-03-25 09:25:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-25 00:00:00.000
3272,26537233,38744,105,2024-03-27 14:50:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-27 00:00:00.000
3272,26549464,38744,105,2024-03-28 09:55:00.000,Attend,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-28 00:00:00.000
3272,26824599,38744,105,2024-04-15 09:28:00.000,Attend,roster 7-7 ,4227,2024-04-15 00:00:00.000
3272,26839853,38744,105,2024-04-16 08:05:00.000,Attend,roster 7-7 ,4227,2024-04-16 00:00:00.000
3272,26856701,38744,105,2024-04-17 07:54:00.000,Attend,roster 7-7 ,4227,2024-04-17 00:00:00.000
3272,26876935,38744,105,2024-04-18 07:52:00.000,Attend,roster 7-7 ,4227,2024-04-18 00:00:00.000
3272,26932058,38744,105,2024-04-22 08:20:00.000,Attend,roster 7-7 ,4227,2024-04-22 00:00:00.000
3272,26947299,38744,105,2024-04-23 08:41:00.000,Attend,roster 7-7 ,4227,2024-04-23 00:00:00.000
3272,26991882,38744,105,2024-04-25 08:34:00.000,Attend,roster 7-7 ,4227,2024-04-25 00:00:00.000
3272,27018615,38744,105,2024-04-28 08:18:00.000,Attend,roster 7-7 ,4227,2024-04-28 00:00:00.000
3272,27057475,38744,105,2024-04-30 08:49:00.000,Attend,roster 7-7 ,4227,2024-04-30 00:00:00.000
3272,27081071,38744,105,2024-05-01 10:26:00.000,Attend,roster 7-7 ,4227,2024-05-01 00:00:00.000
3272,27134860,38744,105,2024-05-05 08:47:00.000,Attend,roster 7-7 ,4227,2024-05-05 00:00:00.000
3272,27144632,38744,105,2024-05-06 08:25:00.000,Attend,roster 7-7 ,4227,2024-05-06 00:00:00.000
3272,27158987,38744,105,2024-05-07 08:56:00.000,Attend,roster 7-7 ,4227,2024-05-07 00:00:00.000
3272,27220377,38744,105,2024-05-09 07:55:00.000,Attend,roster 7-7 ,4227,2024-05-09 00:00:00.000
3272,27248617,38744,105,2024-05-09 16:04:00.000,Leave,roster 7-7 ,4227,2024-05-09 00:00:00.000
3272,27250866,38744,105,2024-05-12 09:36:00.000,Attend,roster 7-7 ,4227,2024-05-12 00:00:00.000
3272,27289484,38744,105,2024-05-14 08:38:00.000,Attend,roster 7-7 ,4227,2024-05-14 00:00:00.000
3272,27306507,38744,105,2024-05-15 08:45:00.000,Attend,roster 7-7 ,4227,2024-05-15 00:00:00.000
3272,27306508,38744,105,2024-05-15 08:47:00.000,Attend,roster 7-7 ,4227,2024-05-15 00:00:00.000
3272,25013510,38744,105,2024-01-01 16:45:00.000,Leave,roster 7-7 ,4227,2024-01-01 00:00:00.000
3272,25018863,38744,105,2024-01-02 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-01-02 00:00:00.000
3272,25031993,38744,105,2024-01-03 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-01-03 00:00:00.000
3272,25074447,38744,105,2024-01-04 15:54:00.000,Leave,roster 7-7 ,4227,2024-01-04 00:00:00.000
3272,25079343,38744,105,2024-01-07 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-01-07 00:00:00.000
3272,25124532,38744,105,2024-01-08 15:54:00.000,Leave,roster 7-7 ,4227,2024-01-08 00:00:00.000
3272,25192785,38744,105,2024-01-10 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-01-10 00:00:00.000
3272,25192815,38744,105,2024-01-11 11:27:00.000,Leave,roster 7-7 ,4227,2024-01-11 00:00:00.000
3272,25195083,38744,105,2024-01-14 00:00:00.000,Absence,roster 7-7 ,4227,2024-01-14 00:00:00.000
3272,25217430,38744,105,2024-01-15 00:00:00.000,Absence,roster 7-7 ,4227,2024-01-15 00:00:00.000
3272,25248224,38744,105,2024-01-16 16:45:00.000,Leave,roster 7-7 ,4227,2024-01-16 00:00:00.000
3272,25271068,38744,105,2024-01-17 16:04:00.000,Leave,roster 7-7 ,4227,2024-01-17 00:00:00.000
3272,25288071,38744,105,2024-01-18 16:41:00.000,Leave,roster 7-7 ,4227,2024-01-18 00:00:00.000
3272,25339756,38744,105,2024-01-21 17:12:00.000,Leave,roster 7-7 ,4227,2024-01-21 00:00:00.000
3272,25358757,38744,105,2024-01-22 16:50:00.000,Leave,roster 7-7 ,4227,2024-01-22 00:00:00.000
3272,25377851,38744,105,2024-01-23 16:49:00.000,Leave,roster 7-7 ,4227,2024-01-23 00:00:00.000
3272,25395381,38744,105,2024-01-24 17:01:00.000,Leave,roster 7-7 ,4227,2024-01-24 00:00:00.000
3272,25491583,38744,105,2024-01-30 16:57:00.000,Leave,roster 7-7 ,4227,2024-01-30 00:00:00.000
3272,25510515,38744,105,2024-01-31 16:37:00.000,Leave,roster 7-7 ,4227,2024-01-31 00:00:00.000
3272,25558741,38744,105,2024-02-04 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-04 00:00:00.000
3272,25578741,38744,105,2024-02-05 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-05 00:00:00.000
3272,25604210,38744,105,2024-02-06 16:58:00.000,Leave,roster 7-7 ,4227,2024-02-06 00:00:00.000
3272,25626201,38744,105,2024-02-07 16:29:00.000,Leave,roster 7-7 ,4227,2024-02-07 00:00:00.000
3272,25671338,38744,105,2024-02-08 15:55:00.000,Leave,roster 7-7 ,4227,2024-02-08 00:00:00.000
3272,25672240,38744,105,2024-02-11 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-11 00:00:00.000
3272,25700092,38744,105,2024-02-12 16:48:00.000,Leave,roster 7-7 ,4227,2024-02-12 00:00:00.000
3272,25725937,38744,105,2024-02-13 17:00:00.000,Leave,roster 7-7 ,4227,2024-02-13 00:00:00.000
3272,25747092,38744,105,2024-02-14 16:52:00.000,Leave,roster 7-7 ,4227,2024-02-14 00:00:00.000
3272,25791000,38744,105,2024-02-18 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-02-18 00:00:00.000
3272,25837735,38744,105,2024-02-19 16:54:00.000,Leave,roster 7-7 ,4227,2024-02-19 00:00:00.000
3272,25852634,38744,105,2024-01-25 16:37:00.000,Leave,roster 7-7 ,4227,2024-01-25 00:00:00.000
3272,25855058,38744,105,2024-02-15 16:43:00.000,Leave,roster 7-7 ,4227,2024-02-15 00:00:00.000
3272,25859030,38744,105,2024-02-20 16:53:00.000,Leave,roster 7-7 ,4227,2024-02-20 00:00:00.000
3272,25910629,38744,105,2024-02-21 16:25:00.000,Leave,roster 7-7 ,4227,2024-02-21 00:00:00.000
3272,25932623,38744,105,2024-02-22 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-22 00:00:00.000
3272,26009563,38744,105,2024-02-27 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-27 00:00:00.000
3272,26030153,38744,105,2024-02-28 00:00:00.000,Absence,roster 7-7 ,4227,2024-02-28 00:00:00.000
3272,26100335,38744,105,2024-02-25 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-02-25 00:00:00.000
3272,26100882,38744,105,2024-02-26 16:22:00.000,Leave,roster 7-7 ,4227,2024-02-26 00:00:00.000
3272,26101334,38744,105,2024-02-29 16:51:00.000,Leave,roster 7-7 ,4227,2024-02-29 00:00:00.000
3272,26101457,38744,105,2024-03-03 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-03-03 00:00:00.000
3272,26133045,38744,105,2024-03-04 16:19:00.000,Leave,roster 7-7 ,4227,2024-03-04 00:00:00.000
3272,26142885,38744,105,2024-03-05 16:38:00.000,Leave,roster 7-7 ,4227,2024-03-05 00:00:00.000
3272,26207580,38744,105,2024-03-06 17:02:00.000,Leave,roster 7-7 ,4227,2024-03-06 00:00:00.000
3272,26207789,38744,105,2024-03-07 11:53:00.000,Leave,roster 7-7 ,4227,2024-03-07 00:00:00.000
3272,26227475,38744,105,2024-03-10 16:43:00.000,Leave,roster 7-7 ,4227,2024-03-10 00:00:00.000
3272,26378436,38744,105,2024-03-12 14:51:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-12 00:00:00.000
3272,26378587,38744,105,2024-03-13 14:50:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-13 00:00:00.000
3272,26378737,38744,105,2024-03-14 14:39:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-14 00:00:00.000
3272,26379261,38744,105,2024-03-18 14:44:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-18 00:00:00.000
3272,26404548,38744,105,2024-03-20 14:49:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-20 00:00:00.000
3272,26428996,38744,105,2024-03-21 15:15:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-21 00:00:00.000
3272,26502011,38744,105,2024-03-26 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-26 00:00:00.000
3272,26514498,38744,105,2024-03-24 14:54:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-24 00:00:00.000
3272,26514744,38744,105,2024-03-25 13:57:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-25 00:00:00.000
3272,26537232,38744,105,2024-03-27 04:59:00.000,Missing Action,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-27 00:00:00.000
3272,26559227,38744,105,2024-03-28 14:42:00.000,Leave,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-28 00:00:00.000
3272,26583377,38744,105,2024-03-31 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-03-31 00:00:00.000
3272,26605571,38744,105,2024-04-01 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-01 00:00:00.000
3272,26631720,38744,105,2024-04-02 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-02 00:00:00.000
3272,26652408,38744,105,2024-04-03 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-03 00:00:00.000
3272,26684275,38744,105,2024-04-04 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-04 00:00:00.000
3272,26719704,38744,105,2024-04-07 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-07 00:00:00.000
3272,26736409,38744,105,2024-04-08 00:00:00.000,Absence,وردية رمضان من 5 الى 4:59 -ست ساعات ,5192,2024-04-08 00:00:00.000
3272,26833881,38744,105,2024-04-15 16:51:00.000,Leave,roster 7-7 ,4227,2024-04-15 00:00:00.000
3272,26852327,38744,105,2024-04-16 16:47:00.000,Leave,roster 7-7 ,4227,2024-04-16 00:00:00.000
3272,26871414,38744,105,2024-04-17 16:45:00.000,Leave,roster 7-7 ,4227,2024-04-17 00:00:00.000
3272,26914380,38744,105,2024-04-21 00:00:00.000,Absence,roster 7-7 ,4227,2024-04-21 00:00:00.000
3272,26915254,38744,105,2024-04-18 12:09:00.000,Leave,roster 7-7 ,4227,2024-04-18 00:00:00.000
3272,26940824,38744,105,2024-04-22 16:42:00.000,Leave,roster 7-7 ,4227,2024-04-22 00:00:00.000
3272,26958991,38744,105,2024-04-23 16:36:00.000,Leave,roster 7-7 ,4227,2024-04-23 00:00:00.000
3272,26966340,38744,105,2024-04-24 00:00:00.000,Absence,roster 7-7 ,4227,2024-04-24 00:00:00.000
3272,26991954,38744,105,2024-04-25 16:35:00.000,Leave,roster 7-7 ,4227,2024-04-25 00:00:00.000
3272,27019331,38744,105,2024-04-28 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-04-28 00:00:00.000
3272,27038610,38744,105,2024-04-29 00:00:00.000,Absence,roster 7-7 ,4227,2024-04-29 00:00:00.000
3272,27076280,38744,105,2024-04-30 16:24:00.000,Leave,roster 7-7 ,4227,2024-04-30 00:00:00.000
3272,27101512,38744,105,2024-05-01 16:17:00.000,Leave,roster 7-7 ,4227,2024-05-01 00:00:00.000
3272,27102154,38744,105,2024-05-02 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-02 00:00:00.000
3272,27135271,38744,105,2024-05-05 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-05-05 00:00:00.000
3272,27152118,38744,105,2024-05-06 16:50:00.000,Leave,roster 7-7 ,4227,2024-05-06 00:00:00.000
3272,27178620,38744,105,2024-05-07 16:35:00.000,Leave,roster 7-7 ,4227,2024-05-07 00:00:00.000
3272,27181638,38744,105,2024-05-08 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-08 00:00:00.000
3272,27248618,38744,105,2024-05-09 16:06:00.000,Leave,roster 7-7 ,4227,2024-05-09 00:00:00.000
3272,27250865,38744,105,2024-05-12 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-05-12 00:00:00.000
3272,27270792,38744,105,2024-05-13 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-13 00:00:00.000
3272,27297464,38744,105,2024-05-14 16:46:00.000,Leave,roster 7-7 ,4227,2024-05-14 00:00:00.000
3272,27306899,38744,105,2024-05-15 06:59:00.000,Missing Action,roster 7-7 ,4227,2024-05-15 00:00:00.000
3272,27324696,38744,105,2024-05-16 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-16 00:00:00.000
3272,27390823,38744,105,2024-05-19 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-19 00:00:00.000
3272,27409256,38744,105,2024-05-20 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-20 00:00:00.000
3272,27427126,38744,105,2024-05-21 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-21 00:00:00.000
3272,27442444,38744,105,2024-05-22 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-22 00:00:00.000
3272,27463347,38744,105,2024-05-23 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-23 00:00:00.000
3272,27502762,38744,105,2024-05-26 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-26 00:00:00.000
3272,27532178,38744,105,2024-05-27 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-27 00:00:00.000
3272,27556197,38744,105,2024-05-28 00:00:00.000,Absence,roster 7-7 ,4227,2024-05-28 00:00:00.000
3272,25013496,38746,108,2024-01-01 14:49:00.000,Attend,9roster 4-4,4402,2024-01-01 00:00:00.000
3272,25023625,38746,108,2024-01-02 14:49:00.000,Attend,9roster 4-4,4402,2024-01-02 00:00:00.000
3272,25038953,38746,108,2024-01-03 14:42:00.000,Attend,9roster 4-4,4402,2024-01-03 00:00:00.000
3272,25054358,38746,108,2024-01-04 14:45:00.000,Attend,9roster 4-4,4402,2024-01-04 00:00:00.000
3272,25074575,38746,108,2024-01-06 00:58:00.000,Leave,4leave 4-4,4403,2024-01-05 00:00:00.000
3272,25074621,38746,108,2024-01-06 14:47:00.000,Attend,9roster 4-4,4402,2024-01-06 00:00:00.000
3272,25080743,38746,108,2024-01-07 14:44:00.000,Attend,9roster 4-4,4402,2024-01-07 00:00:00.000
3272,25124527,38746,108,2024-01-08 14:54:00.000,Attend,9roster 4-4,4402,2024-01-08 00:00:00.000
3272,25124564,38746,108,2024-01-09 14:43:00.000,Attend,9roster 4-4,4402,2024-01-09 00:00:00.000
3272,25133335,38746,108,2024-01-10 14:45:00.000,Attend,9roster 4-4,4402,2024-01-10 00:00:00.000
3272,25192817,38746,108,2024-01-11 14:50:00.000,Attend,9roster 4-4,4402,2024-01-11 00:00:00.000
3272,25192847,38746,108,2024-01-12 23:21:00.000,Leave,4leave 4-4,4403,2024-01-12 00:00:00.000
3272,25192861,38746,108,2024-01-13 14:46:00.000,Attend,9roster 4-4,4402,2024-01-13 00:00:00.000
3272,25205047,38746,108,2024-01-14 14:49:00.000,Attend,9roster 4-4,4402,2024-01-14 00:00:00.000
3272,25226741,38746,108,2024-01-15 14:45:00.000,Attend,9roster 4-4,4402,2024-01-15 00:00:00.000
3272,25789933,38746,108,2024-02-16 23:58:00.000,Leave,4leave 4-4,4403,2024-02-16 00:00:00.000
3272,25789984,38746,108,2024-02-17 14:42:00.000,Attend,9roster 4-4,4402,2024-02-17 00:00:00.000
3272,25800099,38746,108,2024-02-18 14:46:00.000,Attend,9roster 4-4,4402,2024-02-18 00:00:00.000
3272,25821799,38746,108,2024-02-19 14:49:00.000,Attend,9roster 4-4,4402,2024-02-19 00:00:00.000
3272,25851469,38746,108,2024-02-20 14:45:00.000,Attend,9roster 4-4,4402,2024-02-20 00:00:00.000
3272,25851544,38746,108,2024-01-16 09:00:00.000,Attend,9roster 4-4,4402,2024-01-16 00:00:00.000
3272,25851680,38746,108,2024-01-17 14:50:00.000,Attend,9roster 4-4,4402,2024-01-17 00:00:00.000
3272,25851794,38746,108,2024-01-18 14:52:00.000,Attend,9roster 4-4,4402,2024-01-18 00:00:00.000
3272,25851950,38746,108,2024-01-20 00:02:00.000,Leave,4leave 4-4,4403,2024-01-19 00:00:00.000
3272,25852003,38746,108,2024-01-20 14:48:00.000,Attend,9roster 4-4,4402,2024-01-20 00:00:00.000
3272,25852116,38746,108,2024-01-21 14:48:00.000,Attend,9roster 4-4,4402,2024-01-21 00:00:00.000
3272,25852244,38746,108,2024-01-22 14:49:00.000,Attend,9roster 4-4,4402,2024-01-22 00:00:00.000
3272,25852245,38746,108,2024-01-22 14:50:00.000,Attend,9roster 4-4,4402,2024-01-22 00:00:00.000
3272,25852366,38746,108,2024-01-23 11:25:00.000,Attend,9roster 4-4,4402,2024-01-23 00:00:00.000
3272,25852488,38746,108,2024-01-24 14:53:00.000,Attend,9roster 4-4,4402,2024-01-24 00:00:00.000
3272,25852607,38746,108,2024-01-25 14:51:00.000,Attend,9roster 4-4,4402,2024-01-25 00:00:00.000
3272,25852773,38746,108,2024-01-26 23:59:00.000,Leave,4leave 4-4,4403,2024-01-26 00:00:00.000
3272,25852843,38746,108,2024-01-27 16:34:00.000,Attend,9roster 4-4,4402,2024-01-27 00:00:00.000
3272,25852958,38746,108,2024-01-28 14:43:00.000,Attend,9roster 4-4,4402,2024-01-28 00:00:00.000
3272,25853079,38746,108,2024-01-29 14:54:00.000,Attend,9roster 4-4,4402,2024-01-29 00:00:00.000
3272,25853199,38746,108,2024-01-30 14:47:00.000,Attend,9roster 4-4,4402,2024-01-30 00:00:00.000
3272,25853323,38746,108,2024-01-31 14:47:00.000,Attend,9roster 4-4,4402,2024-01-31 00:00:00.000
3272,25853443,38746,108,2024-02-01 11:38:00.000,Attend,9roster 4-4,4402,2024-02-01 00:00:00.000
3272,25853552,38746,108,2024-02-03 14:54:00.000,Attend,9roster 4-4,4402,2024-02-03 00:00:00.000
3272,25853674,38746,108,2024-02-04 14:52:00.000,Attend,9roster 4-4,4402,2024-02-04 00:00:00.000
3272,25853758,38746,108,2024-02-05 06:17:00.000,Attend,9roster 4-4,4402,2024-02-05 00:00:00.000
3272,25853921,38746,108,2024-02-06 14:48:00.000,Attend,9roster 4-4,4402,2024-02-06 00:00:00.000
3272,25854040,38746,108,2024-02-07 14:42:00.000,Attend,9roster 4-4,4402,2024-02-07 00:00:00.000
3272,25854114,38746,108,2024-02-08 06:00:00.000,Attend,9roster 4-4,4402,2024-02-08 00:00:00.000
3272,25854312,38746,108,2024-02-10 00:00:00.000,Leave,4leave 4-4,4403,2024-02-09 00:00:00.000
3272,25854367,38746,108,2024-02-10 14:47:00.000,Attend,9roster 4-4,4402,2024-02-10 00:00:00.000
3272,25854496,38746,108,2024-02-11 14:42:00.000,Attend,9roster 4-4,4402,2024-02-11 00:00:00.000
3272,25854632,38746,108,2024-02-12 11:00:00.000,Attend,9roster 4-4,4402,2024-02-12 00:00:00.000
3272,25854757,38746,108,2024-02-13 14:45:00.000,Attend,9roster 4-4,4402,2024-02-13 00:00:00.000
3272,25854882,38746,108,2024-02-14 14:43:00.000,Attend,9roster 4-4,4402,2024-02-14 00:00:00.000
3272,25854961,38746,108,2024-02-15 06:09:00.000,Attend,9roster 4-4,4402,2024-02-15 00:00:00.000
3272,25863079,38746,108,2024-02-21 05:54:00.000,Attend,9roster 4-4,4402,2024-02-21 00:00:00.000
3272,25940589,38746,108,2024-02-22 14:46:00.000,Attend,9roster 4-4,4402,2024-02-22 00:00:00.000
3272,26100185,38746,108,2024-02-24 00:01:00.000,Leave,4leave 4-4,4403,2024-02-23 00:00:00.000
3272,26100221,38746,108,2024-02-24 14:43:00.000,Attend,9roster 4-4,4402,2024-02-24 00:00:00.000
3272,26100346,38746,108,2024-02-25 14:45:00.000,Attend,9roster 4-4,4402,2024-02-25 00:00:00.000
3272,26100852,38746,108,2024-02-26 14:53:00.000,Attend,9roster 4-4,4402,2024-02-26 00:00:00.000
3272,26101005,38746,108,2024-02-27 14:52:00.000,Attend,9roster 4-4,4402,2024-02-27 00:00:00.000
3272,26101105,38746,108,2024-02-28 06:15:00.000,Attend,9roster 4-4,4402,2024-02-28 00:00:00.000
3272,26101256,38746,108,2024-02-29 06:16:00.000,Attend,9roster 4-4,4402,2024-02-29 00:00:00.000
3272,26101352,38746,108,2024-02-29 21:56:00.000,Attend,9roster 4-4,4402,2024-02-29 00:00:00.000
3272,26101374,38746,108,2024-03-01 21:01:00.000,Leave,4leave 4-4,4403,2024-03-01 00:00:00.000
3272,26101375,38746,108,2024-03-01 21:02:00.000,Leave,4leave 4-4,4403,2024-03-01 00:00:00.000
3272,26101391,38746,108,2024-03-02 11:56:00.000,Attend,9roster 4-4,4402,2024-03-02 00:00:00.000
